OrderID,RetuenClean
68761,Late Delivery
37317,Wrong Item
135831,Damaged
130987,Late Delivery
57121,Late Delivery
97816,Wrong Item
110621,Damaged
3868,Damaged
36021,Late Delivery
51473,Late Delivery
21989,Late Delivery
129179,Late Delivery
135890,Changed Mind
59504,Damaged
133952,Late Delivery
38286,Late Delivery
121418,Wrong Item
72495,Late Delivery
10756,
72376,
41803,Damaged
20019,Damaged
99484,
146197,Changed Mind
40314,Wrong Item
42781,Changed Mind
114337,Late Delivery
138645,Wrong Item
23177,Wrong Item
122552,
21701,Wrong Item
33103,Wrong Item
110910,Late Delivery
29956,Late Delivery
99322,Late Delivery
8349,Changed Mind
40573,Changed Mind
131863,Damaged
100579,
103981,Wrong Item
70879,Damaged
17359,Changed Mind
44589,Late Delivery
24512,Changed Mind
148095,Wrong Item
47409,Late Delivery
132136,Changed Mind
125571,Late Delivery
26121,Damaged
38168,Damaged
74739,Late Delivery
128398,Wrong Item
34960,Damaged
138543,Wrong Item
12352,
50001,Changed Mind
58715,
97682,Late Delivery
120973,Changed Mind
89162,Wrong Item
88526,Wrong Item
61564,Late Delivery
51309,Late Delivery
26377,
94257,
34208,Wrong Item
104789,Changed Mind
140992,Late Delivery
14501,Damaged
99919,Late Delivery
132241,
118562,
72190,Wrong Item
21819,Wrong Item
142520,Late Delivery
90495,Changed Mind
112774,Late Delivery
10267,Late Delivery
30174,Late Delivery
149366,
91574,Wrong Item
63460,Wrong Item
148633,Late Delivery
105050,Wrong Item
21493,Wrong Item
39019,Changed Mind
72056,Changed Mind
92631,Wrong Item
121950,Damaged
146353,Damaged
76514,
27174,Damaged
148617,Changed Mind
45967,
106500,Late Delivery
56548,Wrong Item
70670,Wrong Item
52845,Damaged
116038,
135161,Late Delivery
123990,
96149,Wrong Item
71455,Late Delivery
82615,Wrong Item
59524,
145720,Changed Mind
46803,Changed Mind
113465,Changed Mind
571,Damaged
29739,
96844,
70741,
144488,Wrong Item
143843,
48221,
19652,Wrong Item
34879,Wrong Item
341,Wrong Item
51669,Late Delivery
142531,Changed Mind
74485,Late Delivery
30457,
140930,Late Delivery
115017,Late Delivery
142637,Late Delivery
71690,Late Delivery
9417,Wrong Item
118642,Changed Mind
140255,Wrong Item
21058,Wrong Item
140165,Changed Mind
47509,Wrong Item
32199,
21206,Late Delivery
73631,
85052,Late Delivery
20656,
1018,
132551,Damaged
91458,Late Delivery
106501,Wrong Item
59544,
99456,
58410,Damaged
114413,Damaged
144207,
22713,
58021,Late Delivery
72981,Wrong Item
65779,Changed Mind
24329,Late Delivery
104264,Damaged
132897,
52013,Wrong Item
32809,Damaged
75032,Late Delivery
8409,
2464,Late Delivery
70719,Changed Mind
37416,Changed Mind
34281,Wrong Item
42780,Changed Mind
96976,Late Delivery
58086,Changed Mind
87263,Damaged
7787,Wrong Item
61068,
43877,Changed Mind
93797,Damaged
54259,Damaged
81973,Damaged
3777,
104767,Late Delivery
72341,Late Delivery
137438,Wrong Item
126621,Changed Mind
118554,Wrong Item
16028,
43020,Damaged
93398,Late Delivery
98657,Late Delivery
12512,Damaged
130249,Wrong Item
97449,Late Delivery
128654,Damaged
125578,
141625,
118580,Damaged
39781,Changed Mind
33244,Wrong Item
117993,Changed Mind
99299,Wrong Item
62824,Wrong Item
134594,Damaged
121135,Wrong Item
76076,Wrong Item
69550,
80832,Changed Mind
76204,Wrong Item
20233,Wrong Item
147673,Wrong Item
124446,Changed Mind
71640,Damaged
141489,
57409,
112791,
141871,Late Delivery
106978,Wrong Item
52954,Changed Mind
119342,Damaged
149471,
30562,Late Delivery
78194,Damaged
64384,Changed Mind
116406,Wrong Item
17311,Wrong Item
118804,Wrong Item
114089,Late Delivery
70589,Late Delivery
48210,Changed Mind
75968,Changed Mind
131133,Late Delivery
92180,
67289,Wrong Item
117806,Wrong Item
139640,Wrong Item
44406,Wrong Item
80627,Damaged
49904,Damaged
21465,
143346,Late Delivery
16846,Wrong Item
131111,Late Delivery
39379,Wrong Item
110065,Damaged
8899,Late Delivery
89460,Damaged
110629,
58860,
17329,Late Delivery
101271,Changed Mind
149806,Late Delivery
126954,Changed Mind
137321,Changed Mind
126966,Wrong Item
115276,Damaged
129423,Damaged
52347,
27231,Wrong Item
59115,Late Delivery
2209,Wrong Item
103438,Wrong Item
91310,Wrong Item
43840,
145993,Damaged
94392,Changed Mind
135749,Changed Mind
98118,
117029,Changed Mind
72160,Wrong Item
133103,Wrong Item
10326,Wrong Item
65165,Changed Mind
122122,Damaged
20026,Changed Mind
92140,Damaged
2206,Wrong Item
3798,
114910,Late Delivery
65423,Damaged
71961,Wrong Item
85954,Late Delivery
18295,Late Delivery
94126,Late Delivery
100231,Changed Mind
89430,Changed Mind
17355,Changed Mind
92574,Changed Mind
79410,Wrong Item
21511,
133764,
138430,Damaged
146519,Wrong Item
8538,Late Delivery
12527,
45034,Damaged
147667,Late Delivery
27122,
46883,Changed Mind
124410,Damaged
88270,
73395,Wrong Item
111832,Wrong Item
60942,Late Delivery
71892,
131044,Changed Mind
90571,Changed Mind
144648,Damaged
131728,Changed Mind
59520,Changed Mind
33259,Changed Mind
10317,Late Delivery
121797,Wrong Item
67421,Late Delivery
62598,Wrong Item
102781,Changed Mind
63016,Late Delivery
63604,Late Delivery
23363,
128518,Changed Mind
112631,Damaged
2410,Damaged
64117,
5183,Changed Mind
50399,
68115,Late Delivery
76499,Changed Mind
132550,Late Delivery
77529,
115639,
5245,Damaged
63578,Late Delivery
110792,
76520,
145090,Changed Mind
48238,
4100,
2577,Late Delivery
105272,Late Delivery
5000,Damaged
70809,
127629,Late Delivery
36518,Changed Mind
45386,Late Delivery
67793,Wrong Item
132148,
26077,Changed Mind
55318,
105740,Damaged
1227,Damaged
124915,Changed Mind
71089,Damaged
111444,Late Delivery
105514,Changed Mind
133606,
87745,
95968,Changed Mind
36814,Late Delivery
37208,
1206,Wrong Item
75078,Late Delivery
42532,Changed Mind
142514,Late Delivery
118662,
123644,Wrong Item
80295,Damaged
4400,Changed Mind
88224,Wrong Item
31768,
50231,
123393,
134100,
132380,Changed Mind
51591,Changed Mind
18533,
56907,Damaged
68447,Changed Mind
60688,Damaged
134854,Wrong Item
116219,Wrong Item
6090,Changed Mind
101162,Wrong Item
40306,Wrong Item
94908,Late Delivery
51550,Damaged
78202,Wrong Item
87431,
119168,Changed Mind
30704,Late Delivery
127845,Wrong Item
145856,Changed Mind
27487,
38279,
5509,Wrong Item
67470,Changed Mind
16717,Wrong Item
54698,
23779,Damaged
45107,Changed Mind
123631,Wrong Item
30342,
28594,Changed Mind
104575,
86291,
16973,Late Delivery
84658,
13542,Damaged
61448,
39235,Damaged
94367,Changed Mind
19023,Late Delivery
121470,Changed Mind
38097,Changed Mind
121430,Changed Mind
38422,Changed Mind
120653,Damaged
76181,Damaged
24480,
11987,Late Delivery
75817,Late Delivery
56117,Wrong Item
51752,Damaged
25279,Changed Mind
144054,Changed Mind
86771,Damaged
106636,
40921,Changed Mind
45617,Late Delivery
75136,
2237,Late Delivery
3529,Wrong Item
64605,Wrong Item
124451,Wrong Item
28715,Wrong Item
132412,Damaged
35524,Damaged
131858,Changed Mind
9465,
14877,
127953,
107543,Late Delivery
50942,
62989,Late Delivery
99803,
2947,
112347,Late Delivery
18530,Late Delivery
90712,Late Delivery
131005,
96217,Damaged
91972,Damaged
140813,Late Delivery
52759,Wrong Item
46469,Wrong Item
84422,Changed Mind
143256,Changed Mind
62934,
142291,Wrong Item
114150,Wrong Item
7864,Wrong Item
50900,Damaged
50040,Changed Mind
61489,Changed Mind
12621,Changed Mind
10805,Damaged
147805,Wrong Item
38823,Changed Mind
142117,Wrong Item
148004,Damaged
73434,Late Delivery
112243,Late Delivery
126122,Late Delivery
65441,Late Delivery
36878,Late Delivery
30578,Late Delivery
121002,Changed Mind
110292,Late Delivery
52121,Late Delivery
56014,Wrong Item
124683,
38524,Damaged
85487,
82653,Wrong Item
146553,Wrong Item
124392,Changed Mind
25527,Late Delivery
95441,Damaged
145331,Damaged
104745,Damaged
53501,
59214,Damaged
101513,Late Delivery
9083,Wrong Item
37048,
78095,
127486,Late Delivery
65574,
86341,Changed Mind
91338,
69295,Changed Mind
144974,
89448,
85546,Wrong Item
78291,Wrong Item
106091,Damaged
144806,Changed Mind
34202,Wrong Item
15355,Changed Mind
118391,Damaged
44039,Late Delivery
130951,Damaged
127822,Wrong Item
129501,Damaged
94191,Damaged
144610,Wrong Item
44626,Changed Mind
102530,
90410,
24315,Damaged
123662,
47615,
32337,Changed Mind
14207,
145161,Damaged
38903,Changed Mind
113772,Wrong Item
24434,Late Delivery
106112,
3366,Wrong Item
146794,Late Delivery
116839,Damaged
28211,Changed Mind
89232,Late Delivery
135390,Damaged
129210,
110766,Wrong Item
128483,Damaged
107587,Late Delivery
51480,Wrong Item
42667,
20194,Late Delivery
364,Late Delivery
139768,Late Delivery
3875,Wrong Item
92107,Late Delivery
30803,
69970,Damaged
14948,Changed Mind
36548,Changed Mind
115711,Late Delivery
24134,Wrong Item
144595,Changed Mind
3915,Late Delivery
26571,
116210,Late Delivery
97731,Wrong Item
76185,Changed Mind
88346,Changed Mind
41252,Late Delivery
133831,Late Delivery
149054,Changed Mind
45799,Damaged
36122,Damaged
13996,
120691,Wrong Item
72267,Late Delivery
129021,Late Delivery
130317,
17111,
148176,
113280,Damaged
25608,Wrong Item
28278,Late Delivery
36334,
148418,Late Delivery
52015,Changed Mind
88677,Changed Mind
125927,Late Delivery
126069,Damaged
106633,
23399,Late Delivery
124454,Wrong Item
51835,Late Delivery
139543,
30542,Changed Mind
31031,
138500,Wrong Item
112166,Changed Mind
73442,
46355,Damaged
15069,Late Delivery
123517,Wrong Item
109476,Changed Mind
7928,Damaged
145326,Late Delivery
13346,Wrong Item
105022,Late Delivery
89527,Damaged
138715,Damaged
56972,Damaged
146956,
77770,Changed Mind
132379,Wrong Item
98370,Changed Mind
19892,
121850,Late Delivery
29998,Changed Mind
50397,Late Delivery
100772,Late Delivery
99476,Late Delivery
24298,
108539,Damaged
50092,Late Delivery
117542,
8887,Damaged
76500,Late Delivery
3155,Changed Mind
2229,Damaged
142831,Damaged
3792,Changed Mind
80850,Late Delivery
58907,
92098,Changed Mind
52235,
55899,Wrong Item
125473,Wrong Item
71530,Damaged
88420,Late Delivery
143022,Late Delivery
91918,Wrong Item
86146,Wrong Item
28182,Changed Mind
149966,Changed Mind
68690,Damaged
91700,Changed Mind
57225,Late Delivery
30145,Damaged
133039,Changed Mind
29451,Damaged
9808,Damaged
21237,
9591,Late Delivery
9370,Changed Mind
40596,Damaged
28087,Late Delivery
60175,Damaged
18684,Damaged
131718,Changed Mind
85383,Wrong Item
131693,Damaged
107017,Late Delivery
79189,Late Delivery
74673,Damaged
104062,Late Delivery
24313,Damaged
147579,Changed Mind
29517,Late Delivery
96246,Wrong Item
115327,Late Delivery
96729,Wrong Item
54176,Late Delivery
17278,Wrong Item
45226,Late Delivery
13902,Late Delivery
89940,
113246,Changed Mind
37560,Late Delivery
14179,Late Delivery
46637,Late Delivery
79641,Late Delivery
107931,Damaged
27268,Damaged
42942,Damaged
6243,Wrong Item
145158,
28371,Wrong Item
23035,
55369,Wrong Item
73371,Damaged
140678,Changed Mind
148520,Wrong Item
40425,Changed Mind
66072,Damaged
2644,Wrong Item
139869,Wrong Item
122385,Changed Mind
9207,Wrong Item
100993,
54291,Wrong Item
77482,Damaged
122942,Wrong Item
1693,Changed Mind
75309,Damaged
103476,Wrong Item
141442,
126776,Changed Mind
145115,Changed Mind
97747,Changed Mind
65554,Late Delivery
10348,Changed Mind
58541,Damaged
111927,
35012,
12302,
122384,Late Delivery
23687,Changed Mind
66055,Changed Mind
53859,
46945,
85815,Damaged
24305,Late Delivery
61576,Damaged
17052,Changed Mind
50656,Damaged
5718,
18674,Changed Mind
66706,Damaged
65226,Late Delivery
110844,
16437,Damaged
102776,Late Delivery
148306,Damaged
18740,Late Delivery
118116,Wrong Item
49903,
87296,Damaged
108878,Wrong Item
59395,Late Delivery
4141,Damaged
53817,
16262,
130118,
137024,Wrong Item
146142,Damaged
9605,
36497,Wrong Item
26600,Changed Mind
1643,Changed Mind
117311,
117888,Late Delivery
89544,Late Delivery
37367,
46367,Changed Mind
125415,Late Delivery
93646,Changed Mind
17914,Wrong Item
26521,Late Delivery
149444,
116507,Late Delivery
114336,Damaged
92938,Damaged
71742,Damaged
11048,Damaged
133547,Wrong Item
7867,Damaged
34141,Wrong Item
107521,Changed Mind
71174,Late Delivery
5838,Wrong Item
70995,Late Delivery
80103,Changed Mind
104188,Late Delivery
131688,Late Delivery
107871,Wrong Item
94489,Damaged
98388,
51335,Late Delivery
20280,Damaged
56404,Late Delivery
111034,
50304,Damaged
105018,Changed Mind
128807,Late Delivery
133869,Damaged
14540,
98080,
22817,Changed Mind
148473,Wrong Item
118788,
56510,Late Delivery
128029,Late Delivery
59686,Wrong Item
20028,Damaged
139185,Changed Mind
108322,
49356,Changed Mind
58673,Damaged
82576,Wrong Item
72312,Late Delivery
70179,Late Delivery
37604,Late Delivery
72299,Wrong Item
5279,
20766,Late Delivery
19550,Changed Mind
111452,Wrong Item
75525,Wrong Item
34417,
116845,Changed Mind
122927,
116720,Late Delivery
146721,Wrong Item
86698,Damaged
72726,Late Delivery
18942,Changed Mind
45562,Wrong Item
67223,Changed Mind
76111,
73839,
48726,
62559,Changed Mind
97978,Late Delivery
30720,Damaged
114773,Late Delivery
21769,Late Delivery
39407,Changed Mind
62024,
116758,Changed Mind
148324,Late Delivery
137889,Late Delivery
30951,Changed Mind
111591,Damaged
139251,Damaged
47673,Wrong Item
142651,Damaged
87478,
118473,
53095,Damaged
113147,Changed Mind
18782,
44362,Damaged
6293,Changed Mind
91606,Changed Mind
92088,Damaged
114889,Damaged
87903,Changed Mind
36221,Late Delivery
94476,Changed Mind
74,Damaged
2910,
60447,Damaged
40513,
97815,Damaged
133860,
50435,Changed Mind
573,Wrong Item
41779,Wrong Item
131355,Late Delivery
79508,Damaged
16189,Wrong Item
67260,Wrong Item
91070,
97352,Wrong Item
20251,Changed Mind
32827,Wrong Item
83031,
14885,Changed Mind
17658,Wrong Item
52499,Changed Mind
83672,Changed Mind
84617,Damaged
92096,Wrong Item
58138,Damaged
16955,
137016,Wrong Item
5163,Changed Mind
111623,Late Delivery
143448,Damaged
28803,Changed Mind
135564,Changed Mind
29222,Changed Mind
37157,
104054,Wrong Item
103875,
69679,Late Delivery
32316,Damaged
72642,Changed Mind
144160,Damaged
17035,Changed Mind
122718,
111265,Wrong Item
61874,Changed Mind
74887,Changed Mind
75490,Changed Mind
92122,
117115,
118874,Late Delivery
63457,Changed Mind
121608,Damaged
31902,
100267,Changed Mind
24263,
67256,Damaged
78904,Late Delivery
51046,Damaged
41567,Wrong Item
143246,Late Delivery
58772,
111861,Changed Mind
98387,Wrong Item
46679,Late Delivery
15488,Damaged
77656,Late Delivery
144792,
12772,Changed Mind
122722,Damaged
78618,
142543,Changed Mind
142210,Damaged
118010,Wrong Item
26680,
149259,Damaged
1932,Changed Mind
10855,Changed Mind
31998,Wrong Item
57669,Damaged
102033,
53823,Changed Mind
75833,Late Delivery
83335,Late Delivery
91870,Changed Mind
81217,Changed Mind
80100,Damaged
42341,Damaged
17167,Wrong Item
101043,Damaged
88625,Wrong Item
138099,Changed Mind
128610,Late Delivery
83875,Damaged
40518,Changed Mind
141417,Damaged
38101,
41202,Late Delivery
15705,Wrong Item
141119,Late Delivery
136893,Damaged
49189,
106684,
132724,Wrong Item
50878,Wrong Item
46205,Changed Mind
95723,Wrong Item
127549,
97759,Wrong Item
84395,
15710,Late Delivery
71402,Damaged
24083,Late Delivery
51135,Late Delivery
110720,Damaged
101755,Changed Mind
90160,Late Delivery
60309,Damaged
112598,Late Delivery
89598,Changed Mind
112281,Damaged
64727,Changed Mind
34797,Late Delivery
79303,Late Delivery
61643,Damaged
5845,Late Delivery
142099,Damaged
16249,Late Delivery
92738,Wrong Item
54274,Late Delivery
78964,
138566,
96540,Late Delivery
138584,Wrong Item
86256,Damaged
84640,
57216,Damaged
12740,Changed Mind
107438,
69235,Late Delivery
77717,Damaged
106437,Late Delivery
128165,Changed Mind
9293,Wrong Item
86906,Changed Mind
103328,Damaged
75820,Late Delivery
121170,
38281,Late Delivery
49249,Wrong Item
32524,Damaged
12517,Wrong Item
103809,Changed Mind
32798,Changed Mind
87322,Wrong Item
52978,Changed Mind
19362,Changed Mind
148262,Wrong Item
6934,Changed Mind
52150,Late Delivery
91819,Late Delivery
66062,Changed Mind
83388,Late Delivery
43495,Changed Mind
116844,Changed Mind
99261,Damaged
18897,Changed Mind
29358,
84514,Late Delivery
88927,Late Delivery
65660,Damaged
30102,
93335,Damaged
21730,
60148,Late Delivery
125670,Changed Mind
12569,Late Delivery
37956,Late Delivery
31454,
22859,Wrong Item
47921,Late Delivery
149717,
90365,Damaged
106611,Damaged
128444,Damaged
66540,Damaged
133753,Late Delivery
102273,Changed Mind
41423,Changed Mind
2169,Wrong Item
73212,Changed Mind
67547,Late Delivery
148928,Changed Mind
9400,Damaged
115504,Changed Mind
